Date,High,Low,Open,Close,Adj Close,trend
2017-02-15,34.067501068115234,33.654998779296875,33.880001068115234,33.877498626708984,31.985782623291016,1
2017-02-16,33.974998474121094,33.709999084472656,33.91749954223633,33.837501525878906,31.94801139831543,0
2017-02-17,33.95750045776367,33.775001525878906,33.775001525878906,33.93000030517578,32.035343170166016,0
2017-02-21,34.1875,33.994998931884766,34.057498931884766,34.17499923706055,32.26666259765625,0
2017-02-22,34.279998779296875,34.02750015258789,34.10749816894531,34.27750015258789,32.36344528198242,1
2017-02-23,34.369998931884766,34.07500076293945,34.345001220703125,34.13249969482422,32.226531982421875,0
2017-02-24,34.165000915527344,33.81999969482422,33.977500915527344,34.165000915527344,32.25722885131836,0
2017-02-27,34.36000061035156,34.06999969482422,34.28499984741211,34.23249816894531,32.320953369140625,0
2017-02-28,34.36000061035156,34.17499923706055,34.27000045776367,34.247501373291016,32.335113525390625,0
2017-03-01,35.037498474121094,34.400001525878906,34.47249984741211,34.9474983215332,32.99603271484375,1
2017-03-02,35.06999969482422,34.689998626708984,35.0,34.7400016784668,32.80011749267578,0
2017-03-03,34.95750045776367,34.647499084472656,34.69499969482422,34.94499969482422,32.99366760253906,1
2017-03-06,34.942501068115234,34.650001525878906,34.842498779296875,34.834999084472656,32.889808654785156,0
2017-03-07,34.994998931884766,34.6974983215332,34.76499938964844,34.880001068115234,32.93229675292969,1
2017-03-08,34.95000076293945,34.70500183105469,34.73749923706055,34.75,32.80956268310547,1
2017-03-09,34.6974983215332,34.26250076293945,34.685001373291016,34.66999816894531,32.734012603759766,0
2017-03-10,34.84000015258789,34.65999984741211,34.8125,34.78499984741211,32.84260559082031,0
2017-03-13,34.85749816894531,34.70500183105469,34.712501525878906,34.79999923706055,32.85676574707031,1
2017-03-14,34.912498474121094,34.709999084472656,34.82500076293945,34.747501373291016,32.807193756103516,0
2017-03-15,35.1875,34.75749969482422,34.852500915527344,35.1150016784668,33.154178619384766,0
2017-03-16,35.255001068115234,35.064998626708984,35.18000030517578,35.17250061035156,33.20846176147461,1
2017-03-17,35.25,34.97249984741211,35.25,34.997501373291016,33.043235778808594,0
2017-03-20,35.375,35.057498931884766,35.099998474121094,35.3650016784668,33.39021682739258,1
2017-03-21,35.70000076293945,34.932498931884766,35.52750015258789,34.959999084472656,33.00783157348633,0
2017-03-22,35.400001525878906,34.939998626708984,34.962501525878906,35.35499954223633,33.38078308105469,1
2017-03-23,35.39500045776367,35.15250015258789,35.314998626708984,35.22999954223633,33.262752532958984,1
2017-03-24,35.435001373291016,35.087501525878906,35.375,35.15999984741211,33.1966667175293,0
2017-03-27,35.30500030517578,34.654998779296875,34.84749984741211,35.220001220703125,33.25331115722656,0
2017-03-28,36.0099983215332,35.154998779296875,35.227500915527344,35.95000076293945,33.94255065917969,0
2017-03-29,36.122501373291016,35.79750061035156,35.91999816894531,36.029998779296875,34.01808547973633,1
2017-03-30,36.125,35.875,36.04750061035156,35.98249816894531,33.973236083984375,1
2017-03-31,36.067501068115234,35.752498626708984,35.93000030517578,35.915000915527344,33.90950012207031,0
2017-04-03,36.029998779296875,35.76250076293945,35.9275016784668,35.92499923706055,33.918949127197266,0
2017-04-04,36.22249984741211,35.79249954223633,35.8125,36.192501068115234,34.1715087890625,1
2017-04-05,36.3650016784668,35.95249938964844,36.05500030517578,36.005001068115234,33.99446487426758,1
2017-04-06,36.130001068115234,35.86249923706055,36.0724983215332,35.915000915527344,33.90950012207031,1
2017-04-07,36.04499816894531,35.817501068115234,35.932498931884766,35.834999084472656,33.8339729309082,1
2017-04-10,35.970001220703125,35.724998474121094,35.900001525878906,35.79249954223633,33.79384231567383,1
2017-04-11,35.837501525878906,35.01499938964844,35.73500061035156,35.407501220703125,33.43034362792969,0
2017-04-12,35.537498474121094,35.252498626708984,35.400001525878906,35.45000076293945,33.4704704284668,1
2017-04-13,35.595001220703125,35.26250076293945,35.477500915527344,35.26250076293945,33.29343795776367,0
2017-04-17,35.470001220703125,35.217498779296875,35.369998931884766,35.45750045776367,33.4775505065918,1
2017-04-18,35.5099983215332,35.27750015258789,35.352500915527344,35.29999923706055,33.32883834838867,1
2017-04-19,35.5,35.11249923706055,35.470001220703125,35.16999816894531,33.206111907958984,0
2017-04-20,35.72999954223633,35.290000915527344,35.30500030517578,35.61000061035156,33.62153625488281,1
2017-04-21,35.66999816894531,35.462501525878906,35.61000061035156,35.567501068115234,33.58140563964844,0
2017-04-24,35.98749923706055,35.79499816894531,35.875,35.90999984741211,33.904781341552734,0
2017-04-25,36.224998474121094,35.967498779296875,35.977500915527344,36.13249969482422,34.11486053466797,1
2017-04-26,36.150001525878906,35.845001220703125,36.11750030517578,35.91999816894531,33.91421890258789,0
2017-04-27,36.040000915527344,35.82749938964844,35.97999954223633,35.9474983215332,33.940181732177734,1
2017-04-28,36.07500076293945,35.817501068115234,36.022499084472656,35.912498474121094,33.907135009765625,0
2017-05-01,36.79999923706055,36.2400016784668,36.275001525878906,36.64500045776367,34.59873962402344,0
2017-05-02,37.022499084472656,36.709999084472656,36.8849983215332,36.877498626708984,34.81825256347656,1
2017-05-03,36.872501373291016,36.067501068115234,36.397499084472656,36.76499938964844,34.71205139160156,1
2017-05-04,36.78499984741211,36.45249938964844,36.630001068115234,36.63249969482422,34.586936950683594,0
2017-05-05,37.244998931884766,36.689998626708984,36.689998626708984,37.2400016784668,35.16051483154297,0
2017-05-08,38.42499923706055,37.25749969482422,37.25749969482422,38.252498626708984,36.116477966308594,0
2017-05-09,38.720001220703125,38.36249923706055,38.467498779296875,38.497501373291016,36.34779357910156,1
2017-05-10,38.48500061035156,38.02750015258789,38.407501220703125,38.314998626708984,36.17548370361328,0
2017-05-11,38.51750183105469,38.07749938964844,38.11249923706055,38.48749923706055,36.488346099853516,0
2017-05-12,39.10499954223633,38.66749954223633,38.67499923706055,39.025001525878906,36.997928619384766,1
2017-05-15,39.162498474121094,38.76250076293945,39.002498626708984,38.92499923706055,36.903114318847656,1
2017-05-16,39.01499938964844,38.68000030517578,38.98500061035156,38.86750030517578,36.848609924316406,1
2017-05-17,38.64250183105469,37.4275016784668,38.400001525878906,37.5625,35.61138916015625,0
2017-05-18,38.334999084472656,37.782501220703125,37.817501068115234,38.1349983215332,36.15414810180664,0
2017-05-19,38.494998931884766,38.157501220703125,38.345001220703125,38.26499938964844,36.27740478515625,0
2017-05-22,38.64500045776367,38.227500915527344,38.5,38.497501373291016,36.49782943725586,1
2017-05-23,38.724998474121094,38.32749938964844,38.724998474121094,38.45000076293945,36.45279312133789,1
2017-05-24,38.54249954223633,38.16749954223633,38.459999084472656,38.334999084472656,36.34376525878906,0
2017-05-25,38.587501525878906,38.25749969482422,38.432498931884766,38.467498779296875,36.469383239746094,1
2017-05-26,38.560001373291016,38.32749938964844,38.5,38.40250015258789,36.40776443481445,0
2017-05-30,38.60749816894531,38.33250045776367,38.35499954223633,38.41749954223633,36.421974182128906,1
2017-05-31,38.54249954223633,38.095001220703125,38.49250030517578,38.189998626708984,36.206298828125,0
2017-06-01,38.33250045776367,38.05500030517578,38.29249954223633,38.29499816894531,36.30584716796875,0
2017-06-02,38.86249923706055,38.22249984741211,38.39500045776367,38.86249923706055,36.84386444091797,1
2017-06-05,38.61249923706055,38.3650016784668,38.584999084472656,38.48249816894531,36.48359298706055,0
2017-06-06,38.95249938964844,38.44499969482422,38.474998474121094,38.61249923706055,36.60685348510742,0
2017-06-07,38.994998931884766,38.619998931884766,38.755001068115234,38.842498779296875,36.82490921020508,1
2017-06-08,38.8849983215332,38.599998474121094,38.8125,38.747501373291016,36.73483657836914,1
2017-06-09,38.79750061035156,36.505001068115234,38.79750061035156,37.244998931884766,35.31038284301758,1
2017-06-12,36.522499084472656,35.627498626708984,36.435001373291016,36.35499954223633,34.46660614013672,0
2017-06-13,36.86249923706055,36.287498474121094,36.790000915527344,36.647499084472656,34.74391555786133,1
2017-06-14,36.875,35.959999084472656,36.875,36.290000915527344,34.40498352050781,1
2017-06-15,36.119998931884766,35.5525016784668,35.83000183105469,36.0724983215332,34.19878387451172,1
2017-06-16,36.125,35.54999923706055,35.94499969482422,35.567501068115234,33.720027923583984,0
2017-06-19,36.685001373291016,35.915000915527344,35.915000915527344,36.584999084472656,34.68466567993164,1
2017-06-20,36.717498779296875,36.23500061035156,36.717498779296875,36.252498626708984,34.36943054199219,0
2017-06-21,36.51750183105469,36.15250015258789,36.380001068115234,36.467498779296875,34.57326126098633,1
2017-06-22,36.67499923706055,36.279998779296875,36.442501068115234,36.407501220703125,34.51639175415039,0
2017-06-23,36.790000915527344,36.27750015258789,36.282501220703125,36.56999969482422,34.67044448852539,1
2017-06-26,37.06999969482422,36.345001220703125,36.79249954223633,36.45500183105469,34.561424255371094,1
2017-06-27,36.540000915527344,35.904998779296875,36.252498626708984,35.932498931884766,34.066062927246094,0
2017-06-28,36.52750015258789,35.790000915527344,36.122501373291016,36.45750045776367,34.56378936767578,1
2017-06-29,36.282501220703125,35.56999969482422,36.1775016784668,35.91999816894531,34.054203033447266,0
2017-06-30,36.2400016784668,35.94499969482422,36.11249923706055,36.005001068115234,34.134788513183594,1
2017-07-03,36.32500076293945,35.775001525878906,36.220001220703125,35.875,34.011539459228516,0
2017-07-05,36.1974983215332,35.68000030517578,35.92250061035156,36.022499084472656,34.15138626098633,1
2017-07-06,35.875,35.602500915527344,35.755001068115234,35.682498931884766,33.829044342041016,0
2017-07-07,36.1875,35.724998474121094,35.724998474121094,36.04499816894531,34.17271041870117,0
2017-07-10,36.48749923706055,35.842498779296875,36.02750015258789,36.26499938964844,34.38129425048828,0
2017-07-11,36.462501525878906,36.095001220703125,36.182498931884766,36.38249969482422,34.492679595947266,0
2017-07-12,36.54499816894531,36.20500183105469,36.467498779296875,36.435001373291016,34.542457580566406,0
2017-07-13,37.122501373291016,36.36000061035156,36.375,36.942501068115234,35.023597717285156,0
2017-07-14,37.33250045776367,36.83250045776367,36.99250030517578,37.2599983215332,35.32460403442383,0
2017-07-17,37.724998474121094,37.14250183105469,37.20500183105469,37.38999938964844,35.44784927368164,0
2017-07-18,37.532501220703125,37.16749954223633,37.29999923706055,37.52000045776367,35.57110595703125,0
2017-07-19,37.85499954223633,37.48749923706055,37.619998931884766,37.755001068115234,35.79389572143555,1
2017-07-20,37.935001373291016,37.54750061035156,37.875,37.584999084472656,35.63272476196289,1
2017-07-21,37.61000061035156,37.220001220703125,37.497501373291016,37.567501068115234,35.616127014160156,0
2017-07-24,38.11000061035156,37.474998474121094,37.64500045776367,38.022499084472656,36.04750061035156,0
2017-07-25,38.459999084472656,37.95000076293945,37.95000076293945,38.185001373291016,36.20155715942383,0
2017-07-26,38.48249816894531,38.26499938964844,38.337501525878906,38.3650016784668,36.37221145629883,1
2017-07-27,38.497501373291016,36.82500076293945,38.4375,37.63999938964844,35.68486404418945,1
2017-07-28,37.557498931884766,37.29750061035156,37.47249984741211,37.375,35.433631896972656,1
2017-07-31,37.58250045776367,37.032501220703125,37.474998474121094,37.182498931884766,35.25113296508789,0
2017-08-01,37.55500030517578,37.102500915527344,37.275001525878906,37.51250076293945,35.563987731933594,0
2017-08-02,39.9375,39.040000915527344,39.81999969482422,39.28499984741211,37.24441909790039,1
2017-08-03,39.3025016784668,38.755001068115234,39.26250076293945,38.89250183105469,36.872310638427734,0
2017-08-04,39.349998474121094,38.92250061035156,39.01750183105469,39.09749984741211,37.066654205322266,0
2017-08-07,39.72999954223633,39.16749954223633,39.26499938964844,39.70249938964844,37.64022445678711,0
2017-08-08,40.45750045776367,39.567501068115234,39.650001525878906,40.02000045776367,37.941246032714844,0
2017-08-09,40.317501068115234,39.77750015258789,39.814998626708984,40.26499938964844,38.173519134521484,1
2017-08-10,40.0,38.657501220703125,39.974998474121094,38.83000183105469,36.95762252807617,0
2017-08-11,39.64250183105469,39.01750183105469,39.150001525878906,39.369998931884766,37.471580505371094,0
2017-08-14,40.0525016784668,39.6875,39.83000183105469,39.962501525878906,38.0355110168457,0
2017-08-15,40.54999923706055,40.03499984741211,40.165000915527344,40.400001525878906,38.45191955566406,1
2017-08-16,40.627498626708984,40.037498474121094,40.48500061035156,40.23749923706055,38.2972526550293,1
2017-08-17,40.1775016784668,39.459999084472656,40.130001068115234,39.46500015258789,37.56199645996094,1
2017-08-18,39.875,39.18000030517578,39.46500015258789,39.375,37.476341247558594,1
2017-08-21,39.47249984741211,38.77750015258789,39.375,39.3025016784668,37.4073371887207,0
2017-08-22,40.0,39.505001068115234,39.557498931884766,39.94499969482422,38.01885223388672,0
2017-08-23,40.11750030517578,39.720001220703125,39.76750183105469,39.994998931884766,38.06644058227539,1
2017-08-24,40.185001373291016,39.63750076293945,40.10749816894531,39.817501068115234,37.897499084472656,0
2017-08-25,40.13999938964844,39.817501068115234,39.912498474121094,39.96500015258789,38.03788375854492,0
2017-08-28,40.5,39.98249816894531,40.03499984741211,40.36750030517578,38.420982360839844,0
2017-08-29,40.779998779296875,40.0,40.025001525878906,40.727500915527344,38.76361846923828,0
2017-08-30,40.97249984741211,40.65250015258789,40.95000076293945,40.837501525878906,38.86832046508789,0
2017-08-31,41.130001068115234,40.869998931884766,40.90999984741211,41.0,39.02298355102539,0
2017-09-01,41.23500061035156,40.907501220703125,41.20000076293945,41.01250076293945,39.03487777709961,1
2017-09-05,41.0625,40.13999938964844,40.9375,40.52000045776367,38.56612777709961,1
2017-09-06,40.747501373291016,40.130001068115234,40.6775016784668,40.477500915527344,38.52567672729492,1
2017-09-07,40.560001373291016,40.09000015258789,40.522499084472656,40.314998626708984,38.37101745605469,1
2017-09-08,40.287498474121094,39.63249969482422,40.21500015258789,39.657501220703125,37.74522399902344,0
2017-09-11,40.51250076293945,39.97249984741211,40.125,40.375,38.428123474121094,1
2017-09-12,40.9900016784668,39.692501068115234,40.65250015258789,40.21500015258789,38.27582931518555,1
2017-09-13,39.9900016784668,39.477500915527344,39.967498779296875,39.912498474121094,37.9879264831543,1
2017-09-14,39.849998474121094,39.522499084472656,39.747501373291016,39.56999969482422,37.66193771362305,0
2017-09-15,40.24250030517578,39.5,39.61750030517578,39.970001220703125,38.04264450073242,1
2017-09-18,40.125,39.5,40.02750015258789,39.66749954223633,37.75473403930664,0
2017-09-19,39.942501068115234,39.61000061035156,39.877498626708984,39.682498931884766,37.76901626586914,1
2017-09-20,39.564998626708984,38.45750045776367,39.474998474121094,39.01750183105469,37.13608169555664,1
2017-09-21,38.95000076293945,38.1875,38.95000076293945,38.34749984741211,36.49837875366211,1
2017-09-22,38.067501068115234,37.63999938964844,37.8849983215332,37.97249984741211,36.14147186279297,1
2017-09-25,37.95750045776367,37.290000915527344,37.497501373291016,37.63750076293945,35.822628021240234,0
2017-09-26,38.47999954223633,37.92250061035156,37.94499969482422,38.28499984741211,36.438899993896484,0
2017-09-27,38.68000030517578,38.3849983215332,38.45000076293945,38.557498931884766,36.6982536315918,1
2017-09-28,38.56999969482422,38.17499923706055,38.47249984741211,38.31999969482422,36.47220993041992,0
2017-09-29,38.532501220703125,38.0,38.3025016784668,38.529998779296875,36.67207336425781,1
2017-10-02,38.61249923706055,38.18000030517578,38.564998626708984,38.45249938964844,36.59831619262695,0
2017-10-03,38.772499084472656,38.477500915527344,38.502498626708984,38.619998931884766,36.75774383544922,1
2017-10-04,38.46500015258789,38.1150016784668,38.407501220703125,38.369998931884766,36.51980209350586,0
2017-10-05,38.86000061035156,38.51250076293945,38.54499816894531,38.84749984741211,36.974273681640625,1
2017-10-06,38.872501373291016,38.63999938964844,38.74250030517578,38.82500076293945,36.95286178588867,0
2017-10-09,39.182498931884766,38.872501373291016,38.95249938964844,38.959999084472656,37.08135223388672,0
2017-10-10,39.5,38.775001525878906,39.01499938964844,38.974998474121094,37.09562301635742,0
2017-10-11,39.244998931884766,38.9375,38.99250030517578,39.13750076293945,37.25028991699219,1
2017-10-12,39.342498779296875,38.932498931884766,39.087501525878906,39.0,37.119415283203125,0
2017-10-13,39.31999969482422,39.102500915527344,39.182498931884766,39.247501373291016,37.3549919128418,0
2017-10-16,40.0,39.412498474121094,39.474998474121094,39.970001220703125,38.04264450073242,0
2017-10-17,40.217498779296875,39.807498931884766,39.94499969482422,40.11750030517578,38.18303680419922,1
2017-10-18,40.1775016784668,39.900001525878906,40.10499954223633,39.939998626708984,38.014095306396484,1
2017-10-19,39.27000045776367,38.755001068115234,39.1875,38.994998931884766,37.11467361450195,0
2017-10-20,39.4375,38.9900016784668,39.15250015258789,39.0625,37.17890548706055,1
2017-10-23,39.42250061035156,38.875,39.22249984741211,39.04249954223633,37.15986633300781,0
2017-10-24,39.35499954223633,39.04999923706055,39.0724983215332,39.275001525878906,37.38116455078125,1
2017-10-25,39.38750076293945,38.817501068115234,39.227500915527344,39.102500915527344,37.21697998046875,0
2017-10-26,39.45750045776367,39.19499969482422,39.307498931884766,39.352500915527344,37.45492172241211,0
2017-10-27,40.900001525878906,39.67499923706055,39.8224983215332,40.76250076293945,38.796932220458984,0
2017-10-30,42.01750183105469,40.93000030517578,40.97249984741211,41.68000030517578,39.67018127441406,0
2017-10-31,42.412498474121094,41.73500061035156,41.974998474121094,42.2599983215332,40.22222137451172,1
2017-11-01,42.48500061035156,41.40250015258789,42.467498779296875,41.72249984741211,39.71064376831055,0
2017-11-02,42.125,41.31999969482422,41.650001525878906,42.02750015258789,40.00093078613281,0
2017-11-03,43.564998626708984,42.779998779296875,43.5,43.125,41.04551315307617,0
2017-11-06,43.747501373291016,42.93000030517578,43.092498779296875,43.5625,41.46192169189453,0
2017-11-07,43.8125,43.400001525878906,43.477500915527344,43.70249938964844,41.59516525268555,0
2017-11-08,44.060001373291016,43.58250045776367,43.665000915527344,44.060001373291016,41.9354248046875,1
2017-11-09,44.025001525878906,43.28499984741211,43.77750015258789,43.970001220703125,41.84976577758789,1
2017-11-10,43.845001220703125,43.567501068115234,43.77750015258789,43.66749954223633,41.711265563964844,1
2017-11-13,43.625,43.349998474121094,43.375,43.49250030517578,41.544097900390625,1
2017-11-14,43.369998931884766,42.79499816894531,43.2599983215332,42.834999084472656,40.91604995727539,1
2017-11-15,42.58000183105469,42.095001220703125,42.49250030517578,42.27000045776367,40.376373291015625,0
2017-11-16,42.967498779296875,42.57500076293945,42.79499816894531,42.775001525878906,40.8587532043457,1
2017-11-17,42.84749984741211,42.40999984741211,42.7599983215332,42.537498474121094,40.63188171386719,1
2017-11-20,42.63999938964844,42.38999938964844,42.5724983215332,42.494998931884766,40.59129333496094,0
2017-11-21,43.42499923706055,42.69499969482422,42.69499969482422,43.28499984741211,41.34589767456055,0
2017-11-22,43.75,43.26250076293945,43.34000015258789,43.7400016784668,41.78050994873047,0
2017-11-24,43.875,43.662498474121094,43.775001525878906,43.74250030517578,41.78289794921875,1
2017-11-27,43.77000045776367,43.334999084472656,43.76250076293945,43.522499084472656,41.57276153564453,1
2017-11-28,43.717498779296875,42.96500015258789,43.57500076293945,43.26750183105469,41.329193115234375,1
2017-11-29,43.22999954223633,41.790000915527344,43.157501220703125,42.369998931884766,40.47189712524414,0
2017-11-30,43.03499984741211,42.11000061035156,42.60749816894531,42.962501525878906,41.037845611572266,1
2017-12-01,42.91749954223633,42.125,42.48749923706055,42.76250076293945,40.846797943115234,1
2017-12-04,43.154998779296875,42.407501220703125,43.119998931884766,42.45000076293945,40.54830551147461,1
2017-12-05,42.880001068115234,42.099998474121094,42.26499938964844,42.40999984741211,40.510093688964844,1
2017-12-06,42.54999923706055,41.6150016784668,41.875,42.252498626708984,40.35964584350586,0
2017-12-07,42.61000061035156,42.227500915527344,42.25749969482422,42.33000183105469,40.43368911743164,0
2017-12-08,42.75,42.20500183105469,42.622501373291016,42.342498779296875,40.44561767578125,0
2017-12-11,43.22249984741211,42.1974983215332,42.29999923706055,43.16749954223633,41.23366165161133,1
2017-12-12,43.09749984741211,42.8650016784668,43.037498474121094,42.92499923706055,41.00202941894531,0
2017-12-13,43.3849983215332,43.0,43.125,43.067501068115234,41.13814163208008,1
2017-12-14,43.282501220703125,42.912498474121094,43.099998474121094,43.05500030517578,41.12620544433594,0
2017-12-15,43.54249954223633,43.1150016784668,43.407501220703125,43.49250030517578,41.544097900390625,0
2017-12-18,44.29999923706055,43.71500015258789,43.720001220703125,44.10499954223633,42.12916564941406,1
2017-12-19,43.84749984741211,43.522499084472656,43.75749969482422,43.6349983215332,41.68021774291992,1
2017-12-20,43.85499954223633,43.3125,43.717498779296875,43.587501525878906,41.634849548339844,0
2017-12-21,44.005001068115234,43.525001525878906,43.54249954223633,43.752498626708984,41.79246139526367,1
2017-12-22,43.85499954223633,43.625,43.66999816894531,43.752498626708984,41.79246139526367,1
2017-12-26,42.86750030517578,42.41999816894531,42.70000076293945,42.64250183105469,40.73218536376953,0
2017-12-27,42.69499969482422,42.4275016784668,42.525001525878906,42.650001525878906,40.73935317993164,0
2017-12-28,42.962501525878906,42.619998931884766,42.75,42.77000045776367,40.853973388671875,1
2017-12-29,42.647499084472656,42.30500030517578,42.630001068115234,42.307498931884766,40.41218566894531,0
2018-01-02,43.07500076293945,42.314998626708984,42.540000915527344,43.064998626708984,41.1357536315918,1
2018-01-03,43.63750076293945,42.9900016784668,43.13249969482422,43.057498931884766,41.12858581542969,0
2018-01-04,43.36750030517578,43.02000045776367,43.1349983215332,43.25749969482422,41.31962966918945,0
2018-01-05,43.842498779296875,43.26250076293945,43.36000061035156,43.75,41.79007339477539,1
2018-01-08,43.90250015258789,43.48249816894531,43.587501525878906,43.587501525878906,41.634849548339844,1
2018-01-09,43.76499938964844,43.352500915527344,43.63750076293945,43.58250045776367,41.630069732666016,1
2018-01-10,43.57500076293945,43.25,43.290000915527344,43.5724983215332,41.62052536010742,0
2018-01-11,43.872501373291016,43.622501373291016,43.647499084472656,43.81999969482422,41.8569221496582,0
2018-01-12,44.34000015258789,43.912498474121094,44.04499816894531,44.272499084472656,42.289161682128906,1
2018-01-16,44.84749984741211,44.03499984741211,44.474998474121094,44.04750061035156,42.074241638183594,0
2018-01-17,44.8125,43.76750183105469,44.037498474121094,44.775001525878906,42.76914978027344,0
2018-01-18,45.025001525878906,44.5625,44.842498779296875,44.814998626708984,42.8073616027832,1
2018-01-19,44.89500045776367,44.352500915527344,44.65250015258789,44.6150016784668,42.6163215637207,1
2018-01-22,44.44499969482422,44.150001525878906,44.32500076293945,44.25,42.267662048339844,0
2018-01-23,44.86000061035156,44.20500183105469,44.32500076293945,44.2599983215332,42.2772216796875,1
2018-01-24,44.32500076293945,43.29999923706055,44.3125,43.55500030517578,41.60380554199219,1
2018-01-25,43.73749923706055,42.63249969482422,43.627498626708984,42.77750015258789,40.86113739013672,0
2018-01-26,43.0,42.51499938964844,43.0,42.877498626708984,40.9566535949707,1
2018-01-29,42.540000915527344,41.76750183105469,42.540000915527344,41.9900016784668,40.108917236328125,1
2018-01-30,41.842498779296875,41.17499923706055,41.38249969482422,41.74250030517578,39.872501373291016,0
2018-01-31,42.11000061035156,41.625,41.717498779296875,41.85749816894531,39.98234558105469,0
2018-02-01,42.154998779296875,41.689998626708984,41.79249954223633,41.94499969482422,40.06593322753906,1
2018-02-02,41.70000076293945,40.025001525878906,41.5,40.125,38.327449798583984,1
2018-02-05,40.970001220703125,39.0,39.775001525878906,39.122501373291016,37.369876861572266,0
2018-02-06,40.93000030517578,38.5,38.70750045776367,40.75749969482422,38.93162536621094,1
2018-02-07,40.849998474121094,39.76750183105469,40.772499084472656,39.8849983215332,38.09821701049805,1
2018-02-08,40.25,38.75749969482422,40.0724983215332,38.787498474121094,37.049869537353516,0
2018-02-09,39.47249984741211,37.560001373291016,39.26750183105469,39.102500915527344,37.503055572509766,0
2018-02-12,40.97249984741211,39.377498626708984,39.625,40.6775016784668,39.01362228393555,0
2018-02-13,41.1875,40.412498474121094,40.48749923706055,41.084999084472656,39.40446472167969,0
2018-02-14,41.8849983215332,40.720001220703125,40.7599983215332,41.842498779296875,40.1309814453125,0
2018-02-15,43.272499084472656,42.25,42.4474983215332,43.247501373291016,41.47850799560547,1
2018-02-16,43.70500183105469,42.942501068115234,43.09000015258789,43.10749816894531,41.3442268371582,1
2018-02-20,43.564998626708984,42.85499954223633,43.01250076293945,42.962501525878906,41.20515823364258,1
2018-02-21,43.529998779296875,42.752498626708984,43.20750045776367,42.76750183105469,41.01813507080078,0
2018-02-22,43.48749923706055,42.9275016784668,42.95000076293945,43.125,41.36101150512695,0
2018-02-23,43.912498474121094,43.3849983215332,43.41749954223633,43.875,42.08034133911133,0
2018-02-26,44.84749984741211,44.0525016784668,44.087501525878906,44.74250030517578,42.912349700927734,1
2018-02-27,45.119998931884766,44.540000915527344,44.775001525878906,44.59749984741211,42.773284912109375,1
2018-02-28,45.154998779296875,44.51250076293945,44.814998626708984,44.529998779296875,42.70854187011719,1
2018-03-01,44.94499969482422,43.165000915527344,44.6349983215332,43.75,41.96044921875,0
